,pValue,logFC 
AL109811.1,NA,0.020231753
LINC02794,NA,0.020221046
JOSD2,NA,0.020214129
MPHOSPH10,NA,0.020206069
ARL8B,NA,0.020178411
AC104383.2,NA,0.020176502
TRAF3IP1,NA,0.020173966
AC079610.1,NA,0.020170816
EIF3I,NA,0.020152532
AL118556.1,NA,0.020147207
DCAF1,NA,0.020145975
AL034347.1,NA,0.020118825
STAM,NA,0.020115181
USP39,NA,0.020110609
DBNL,NA,0.020094561
GP1BA,NA,0.020078963
FAM200A,NA,0.020056839
7-Mar,NA,0.020055063
VRK3,NA,0.020051633
LRCH3,NA,0.020051164
MTO1,NA,0.020047665
AC138956.1,NA,0.020039749
C11orf1,NA,0.020038386
AC005261.2,NA,0.020033316
STPG4,NA,0.020027208
AL158071.1,NA,0.020014302
AC025682.1,NA,0.020012285
SYK,NA,0.020005955
DBT,NA,0.019991093
CREBZF,NA,0.019980321
ATP8B1,NA,0.019975015
AL662797.1,NA,0.019965925
RPS6KA3,NA,0.019962686
CELF1,NA,0.019955978
AC009065.8,NA,0.019954516
NCBP2AS2,NA,0.019951418
AC008443.3,NA,0.019944797
UNG,NA,0.019927865
AC008554.1,NA,0.019908123
MFSD3,NA,0.019907367
KLC4,NA,0.019899491
TIMM50,NA,0.019889926
LINC00114,NA,0.019888142
FBXL19,NA,0.019884809
C19orf73,NA,0.019878951
ATM,NA,0.019864428
AC090945.1,NA,0.019863631
TDRD12,NA,0.019850506
AL022328.1,NA,0.019850498
PPP5D1,NA,0.019848949
TAF4,NA,0.019839293
PQBP1,NA,0.019832842
AC097459.1,NA,0.019829764
AC245100.1,NA,0.0198203
AL135999.1,NA,0.019819141
MIR762HG,NA,0.019816033
GALNS,NA,0.019801017
PRRC2A,NA,0.019793966
PIK3C3,NA,0.01978216
NF2,NA,0.01977784
AC006064.1,NA,0.019766369
SPDYE5,NA,0.01975123
AC099535.2,NA,0.019728823
AP000221.1,NA,0.019718283
ZNF684,NA,0.019717216
POP7,NA,0.019697374
TMEM160,NA,0.019691611
PET117,NA,0.019686878
WNT1,NA,0.019672853
CAMLG,NA,0.019671394
SERF1A,NA,0.019662514
WDR92,NA,0.019661667
AL353803.2,NA,0.019659266
COQ9,NA,0.019656039
C9orf116,NA,0.019651725
PSPH,NA,0.019647898
KAT14,NA,0.019643148
KRT28,NA,0.01963842
PYM1,NA,0.019631411
ZBTB33,NA,0.01962883
AL157936.1,NA,0.01961777
NRG4,NA,0.019593777
TVP23B,NA,0.019550749
JADE3,NA,0.019548441
AL009176.1,NA,0.019529707
RCCD1,NA,0.019522701
NMRK2,NA,0.019521712
AC078980.1,NA,0.019513504
ST3GAL4,NA,0.01951113
FRAT1,NA,0.019502226
STRIP1,NA,0.019475194
RNPEPL1,NA,0.019462318
SPOP,NA,0.019455957
ACO2,NA,0.019455798
AC125257.2,NA,0.019450414
AP000781.1,NA,0.019439788
HNF1A-AS1,NA,0.019426746
AC019159.2,NA,0.019417816
CMC4,NA,0.019413407
TTLL7-IT1,NA,0.019409087
FN3K,NA,0.019396529
AL451047.1,NA,0.019384547
VPS37B,NA,0.019383049
NXPE3,NA,0.019382227
AC068286.2,NA,0.019374315
TIGD6,NA,0.019373696
LINC02048,NA,0.019371319
TEKT3,NA,0.019369375
MOCS3,NA,0.019363443
NUDT13,NA,0.019357161
IKZF3,NA,0.019343561
UBTD2,NA,0.019335115
ZNF493,NA,0.019333797
FSD1,NA,0.019320885
YARS,NA,0.019305051
DRC3,NA,0.019301832
ANXA7,NA,0.019301706
AL031058.1,NA,0.019295467
VSIG10L,NA,0.019286798
RELA,NA,0.01926077
AL158834.2,NA,0.019253595
DPP3,NA,0.019252249
BCL7B,NA,0.019242772
HADHA,NA,0.019237412
AC093635.1,NA,0.019222182
TEX10,NA,0.019217484
COG8,NA,0.019216779
STIM1,NA,0.019214972
KANTR,NA,0.019209018
EEF2,NA,0.019203387
LRRC27,NA,0.019191237
ZNF583,NA,0.019180145
KEAP1,NA,0.019170092
THUMPD1,NA,0.019168693
AL662884.1,NA,0.01916743
ZNF614,NA,0.019164803
BCKDHA,NA,0.019145894
KIAA0895,NA,0.019141121
SPINK6,NA,0.019126428
ZNF445,NA,0.019115763
AC105935.1,NA,0.019096343
ARHGAP12,NA,0.019081345
SLC66A1,NA,0.019068771
ASAH2B,NA,0.019062408
DCST2,NA,0.019056988
AL355613.1,NA,0.019056284
HAUS3,NA,0.019053399
UBN2,NA,0.019053394
PGS1,NA,0.019049861
BHLHB9,NA,0.019048916
TESK1,NA,0.019030593
CPSF7,NA,0.019024123
DUSP14,NA,0.01902008
LMBRD2,NA,0.019010054
RBM10,NA,0.019009052
SYCP3,NA,0.018987504
SLC16A3,NA,0.018982582
AGBL5,NA,0.018976331
LINC01509,NA,0.01896156
NBPF12,NA,0.018957783
AL121972.1,NA,0.0189569
MFSD14A,NA,0.01894658
TBK1,NA,0.018922319
LINC01765,NA,0.018919066
ZNF605,NA,0.01891493
AC079089.1,NA,0.018910315
AC091180.2,NA,0.018909241
XKR8,NA,0.01890666
E2F5,NA,0.018903699
HMGXB3,NA,0.018893556
AC022762.2,NA,0.018883305
AC073534.2,NA,0.018882296
GOLGA1,NA,0.018847018
RAB18,NA,0.018833751
MED7,NA,0.018819007
SLX1A,NA,0.018810466
AC108058.1,NA,0.018803824
UPRT,NA,0.018794702
PCDHB14,NA,0.018788872
AC069200.1,NA,0.018786855
MAP1LC3B,NA,0.018779731
AP3M2,NA,0.018778015
AL513327.2,NA,0.018777479
SLC25A22,NA,0.018764327
ZNF525,NA,0.018764061
DUSP11,NA,0.018746008
PSMC2,NA,0.018745519
C19orf25,NA,0.018745146
ABHD15-AS1,NA,0.018742523
TUBGCP4,NA,0.018726646
BRD4,NA,0.018716797
AC096585.1,NA,0.018709904
ARAF,NA,0.018706014
SERPINE3,NA,0.018704432
VPS35,NA,0.018696738
ATP6V1B2,NA,0.018687319
AC080112.4,NA,0.018672239
KCNJ13,NA,0.018671464
AC096677.1,NA,0.018668872
ZBTB11,NA,0.018667059
TAF9,NA,0.018654906
ERLEC1,NA,0.018643563
AP002075.1,NA,0.01863847
ADSL,NA,0.018633494
C1orf159,NA,0.01862249
AK1,NA,0.01859217
TRMT13,NA,0.018585701
YAF2,NA,0.018577302
AP2A1,NA,0.018573757
IGF2BP2-AS1,NA,0.018558091
AGGF1,NA,0.018556791
LINC01945,NA,0.018553209
SMPDL3B,NA,0.018550051
TCTA,NA,0.018547795
PHACTR2-AS1,NA,0.018546214
AP003398.2,NA,0.018539278
GPSM3,NA,0.018522521
NIPAL2,NA,0.018512154
PCDHGA12,NA,0.018506376
UVRAG,NA,0.018493398
APCDD1L-DT,NA,0.01848872
TLNRD1,NA,0.018479088
TET3,NA,0.018477462
POLR2J,NA,0.018473457
ALKBH2,NA,0.018453227
AC012184.4,NA,0.018446076
AGO4,NA,0.018444805
AKAP17A,NA,0.01842848
TIMM44,NA,0.018421984
SEPHS2,NA,0.018419012
AC105384.1,NA,0.018418038
AC008073.1,NA,0.018417248
STOML2,NA,0.018410949
AL121583.1,NA,0.018408076
PPP1R1A,NA,0.018389991
PRPF40B,NA,0.01833713
AL161665.1,NA,0.018297356
ZCCHC23,NA,0.018295705
SEM1,NA,0.018288145
LINC01890,NA,0.018250424
DIXDC1,NA,0.018202672
LINC01858,NA,0.018199956
TMEM230,NA,0.018186278
RANGRF,NA,0.018184534
ASB8,NA,0.018176919
PGM5-AS1,NA,0.018165985
AL157373.1,NA,0.018158065
AL451048.1,NA,0.018151414
MYCBP,NA,0.018142142
CTRL,NA,0.018139914
PJA1,NA,0.018121215
FBXW5,NA,0.018107413
IDH2,NA,0.018092103
MCPH1-AS1,NA,0.018088281
GCN1,NA,0.018077214
CCND3,NA,0.0180766
NAGPA-AS1,NA,0.018054602
DDTL,NA,0.0180545
PRICKLE2-AS3,NA,0.018047467
AC087239.1,NA,0.01804532
WDTC1,NA,0.018038193
AC009230.1,NA,0.018035047
PSIP1,NA,0.018030473
AC015674.1,NA,0.018021195
AC016931.1,NA,0.018012247
DICER1,NA,0.018009647
NOC4L,NA,0.017993954
AC004816.2,NA,0.017980238
IQSEC3,NA,0.017945551
TMEM43,NA,0.01793617
AC011450.1,NA,0.017936101
LINC01772,NA,0.017934193
ZNF574,NA,0.017925909
AC024267.5,NA,0.017922871
PPP2R1A,NA,0.017912299
AP001029.2,NA,0.017910243
AC093766.1,NA,0.017899297
MEX3B,NA,0.017887982
LINC02785,NA,0.017887862
KIAA0232,NA,0.017880437
ZMAT1,NA,0.017869779
AC009902.3,NA,0.017858974
RNASEH1,NA,0.017849415
ARNT,NA,0.017845231
RNF6,NA,0.017824315
COQ4,NA,0.017818086
DPM1,NA,0.017816891
GIHCG,NA,0.017816118
ZNF200,NA,0.017815533
PNKP,NA,0.017792244
KLRF1,NA,0.017771814
AC009501.3,NA,0.017770719
VPS18,NA,0.017758258
ZNF354B,NA,0.017752975
AL353595.1,NA,0.017744933
AL121932.2,NA,0.017744511
FGF14-IT1,NA,0.017733086
AC093227.1,NA,0.017726404
AP000302.1,NA,0.017715219
DND1,NA,0.017673905
AC010132.4,NA,0.017670639
ZFP1,NA,0.017638457
MIER2,NA,0.017637035
SIM2,NA,0.01763467
AC011933.4,NA,0.017619076
AC099501.1,NA,0.017603526
PDRG1,NA,0.017592187
NAGLU,NA,0.01759046
KLHL17,NA,0.017589563
TSPYL6,NA,0.017586232
DHX29,NA,0.01758415
AC025449.2,NA,0.017567806
SNRNP70,NA,0.017565501
DBH-AS1,NA,0.017540952
CORO7,NA,0.01753851
LCP1,NA,0.017521531
AC063938.1,NA,0.017495505
SDHB,NA,0.017488715
SLC48A1,NA,0.017465742
AKR7A3,NA,0.017462407
LINC00476,NA,0.017438196
PIP4K2B,NA,0.017431164
AC104472.5,NA,0.017420881
AL445928.2,NA,0.017412181
TBC1D10B,NA,0.017409426
AC037459.2,NA,0.01737925
COX16,NA,0.01737602
DLGAP4,NA,0.017375977
MZF1,NA,0.017365659
LINC01546,NA,0.01736515
ZNF513,NA,0.017364761
TAMM41,NA,0.017351731
NFX1,NA,0.017344324
LINC01739,NA,0.017339891
IFT43,NA,0.017335067
ANKRD23,NA,0.017325754
AC010998.2,NA,0.017314738
TSPAN16,NA,0.017306329
WDR7-OT1,NA,0.017299605
AC009019.1,NA,0.017294496
AC009403.1,NA,0.017294363
ORC5,NA,0.01729361
AC008121.2,NA,0.017283908
GNL1,NA,0.017274481
TMEM86A,NA,0.017269947
AC022007.1,NA,0.017260784
UBE2Z,NA,0.01725435
GCLM,NA,0.017248808
SNHG16,NA,0.017245704
CCDC30,NA,0.017204815
AC091057.3,NA,0.017202489
NRBP1,NA,0.017201648
LINC01893,NA,0.017199309
AL606489.1,NA,0.017197504
MTSS2,NA,0.017189661
MRPS16,NA,0.017189504
SYNGAP1-AS1,NA,0.017176566
CYB561D2,NA,0.017176181
ULK2,NA,0.017175252
RAB1B,NA,0.017173122
KANSL2,NA,0.0171663
COL6A6,NA,0.017164421
AC007220.2,NA,0.017155876
PRSS3,NA,0.017151644
AL133371.3,NA,0.017129209
NOL7,NA,0.017120755
TATDN3,NA,0.017120266
FSIP2-AS2,NA,0.017093261
MRPL13,NA,0.017092532
AC093734.1,NA,0.017090997
ZMYM5,NA,0.017090909
BEX1,NA,0.017090105
TAF10,NA,0.017089586
LRRC2,NA,0.017089057
AC008870.4,NA,0.017082418
GPATCH11,NA,0.0170582
AC004477.3,NA,0.017056653
ZNF593,NA,0.017051622
MAVS,NA,0.017049031
MPPE1,NA,0.017034917
AL023882.1,NA,0.017027971
MCRIP2,NA,0.01702478
UGP2,NA,0.017017326
ZNF781,NA,0.017013212
IQCB1,NA,0.017011969
AC116407.1,NA,0.01700302
AC010978.1,NA,0.016971297
SHARPIN,NA,0.016948556
SETD1A,NA,0.016940303
SAR1A,NA,0.016938524
PFDN1,NA,0.016932203
PDXP,NA,0.016926852
SGSM3,NA,0.016926681
DET1,NA,0.016926527
AL008720.1,NA,0.016922732
SMARCD1,NA,0.016911438
KCNRG,NA,0.016902377
PRL,NA,0.016892851
ZNF213-AS1,NA,0.016891394
PIGK,NA,0.016890813
PVALEF,NA,0.016862785
C10orf88,NA,0.016859145
PARP11,NA,0.016828959
AC095057.4,NA,0.01682466
WDR36,NA,0.016820884
SMN1,NA,0.01681856
AL158834.1,NA,0.016791382
CEP78,NA,0.016761344
TUT1,NA,0.016757609
AC008608.2,NA,0.016753152
AP000866.5,NA,0.016746483
EPM2AIP1,NA,0.016744748
AL442071.2,NA,0.016742519
KCNMB3,NA,0.016733958
PURB,NA,0.016726868
AC104350.1,NA,0.016711987
ZNF134,NA,0.016711847
RSL24D1,NA,0.016688219
KLHL26,NA,0.016665827
SLC7A6OS,NA,0.016664232
AC105213.1,NA,0.016656481
AC025031.1,NA,0.016628673
LAMTOR4,NA,0.016620008
AC012442.2,NA,0.016619924
SLC41A3,NA,0.016594892
COPS7B,NA,0.016571501
AC009237.14,NA,0.0165691
WWP1,NA,0.016564766
AC107208.1,NA,0.016560314
CHKA,NA,0.016552144
CRAT,NA,0.016534519
ADIPOR1,NA,0.016522692
NGDN,NA,0.016516973
SLC37A4,NA,0.016509297
PEMT,NA,0.016507184
TIMM23,NA,0.016487697
GRB2,NA,0.016480372
ACTR5,NA,0.016477276
CENPBD1,NA,0.016471873
AC091178.2,NA,0.016469149
ZBTB8A,NA,0.016434913
USP10,NA,0.016426355
ATG5,NA,0.016420195
TCF7,NA,0.016417935
AF241728.1,NA,0.01641708
MTMR6,NA,0.016414959
TMEM59,NA,0.016412574
GOLT1B,NA,0.016403357
BLVRB,NA,0.016402875
AC006333.2,NA,0.016396078
CPVL,NA,0.016378919
SLAIN2,NA,0.016369755
CRAMP1,NA,0.01635876
AL121750.1,NA,0.01634513
AK2,NA,0.016343779
GTF2F1,NA,0.016342527
KBTBD6,NA,0.016341617
AL355581.1,NA,0.016331106
ZMYM6,NA,0.01631918
BIRC2,NA,0.016307612
TFE3,NA,0.016271999
IL10RB,NA,0.016265511
AC003044.1,NA,0.016262857
AKR1C1,NA,0.016240473
TPTE2,NA,0.016233432
FADD,NA,0.016232304
HAND2-AS1,NA,0.016226514
AC087498.1,NA,0.01621899
ADCK5,NA,0.016204587
CMPK1,NA,0.016193527
MCM3AP,NA,0.016183772
CA3-AS1,NA,0.016180721
CCNQ,NA,0.016174536
C6orf226,NA,0.016171861
MAPRE2,NA,0.016171106
MAP3K11,NA,0.01616449
TYSND1,NA,0.016154227
TRIB1,NA,0.016144176
GOSR2,NA,0.016143997
UBAC1,NA,0.016141675
NPC1,NA,0.016137983
CD244,NA,0.016111049
RNF215,NA,0.016107973
AC092078.2,NA,0.016061623
AC022784.5,NA,0.016040143
SPACA7,NA,0.016030019
AL355388.3,NA,0.01602846
LMBRD1,NA,0.016024071
SLC35B2,NA,0.016002585
USP6,NA,0.015995075
KLRB1,NA,0.015978876
LINC01133,NA,0.015969792
SEC61B,NA,0.015968832
AC117480.1,NA,0.01595691
PPP3R1,NA,0.015944191
IARS,NA,0.0159422
ZNF316,NA,0.015941944
CAMSAP2,NA,0.015921176
ZNF547,NA,0.015917496
AC137735.2,NA,0.015909912
AL353704.2,NA,0.015869085
RIPK4,NA,0.01584453
WFDC6,NA,0.0158426
AC010271.1,NA,0.015819225
ANGEL1,NA,0.015819056
ORC4,NA,0.015798366
TARS,NA,0.01579753
SLC15A1,NA,0.015785859
PSMG2,NA,0.015779491
AL023495.1,NA,0.015767615
SF3B4,NA,0.015735022
HTRA2,NA,0.015726733
AL158212.5,NA,0.015726008
AP000487.1,NA,0.015724433
AC008946.1,NA,0.015720112
AC004593.3,NA,0.015715517
OR6J1,NA,0.015698286
PTBP2,NA,0.015697411
LINC00470,NA,0.015694117
LEKR1,NA,0.015686474
CHIT1,NA,0.015673205
SPATA12,NA,0.015668733
AC073487.1,NA,0.015662798
LINC01602,NA,0.015642278
AL606469.1,NA,0.015641907
COX6A1,NA,0.015627388
NFS1,NA,0.015618794
AL118511.4,NA,0.01561198
ZNF17,NA,0.015611292
INPP5B,NA,0.015609385
NPIPB6,NA,0.015609103
MPZL1,NA,0.015607187
MRPL40,NA,0.015604057
MRPS6,NA,0.015565736
AP006287.2,NA,0.015552015
OVGP1,NA,0.015550456
AP001781.1,NA,0.015540565
ZMAT2,NA,0.015540262
BRMS1,NA,0.015538535
AC009065.4,NA,0.015520453
KLF7-IT1,NA,0.015516997
ZNF766,NA,0.015503259
PHB,NA,0.015499877
SDHAF2,NA,0.015492199
AL390195.1,NA,0.015488206
IQCN,NA,0.015484368
AC093515.1,NA,0.015470625
AARS2,NA,0.015469947
ZNF649,NA,0.015457122
METTL26,NA,0.015415526
GARS,NA,0.015397734
BPNT1,NA,0.015377298
AP3D1,NA,0.015374832
IDH3B,NA,0.0153714
FLYWCH2,NA,0.015365731
TMEM245,NA,0.015364994
2-Mar,NA,0.015364608
DENND10,NA,0.015354157
DNAJB9,NA,0.015350569
INO80D,NA,0.015350471
AKIRIN1,NA,0.015348108
POLR2C,NA,0.015336343
AQP7,NA,0.015318197
ST7L,NA,0.015312615
DPP8,NA,0.015279631
ZBTB48,NA,0.015267064
PDZD8,NA,0.015258922
PSMA3,NA,0.015255942
LINC01450,NA,0.015251677
PSMG3-AS1,NA,0.015245505
AL365436.2,NA,0.015236659
NEURL1-AS1,NA,0.01523184
AC087749.2,NA,0.015228445
FLG2,NA,0.015228225
QRICH1,NA,0.015202769
GRPEL2-AS1,NA,0.015193467
GRINA,NA,0.015186702
AC005703.3,NA,0.015183374
ATRN,NA,0.01516647
RHBDF2,NA,0.015165085
QSOX1,NA,0.015155383
MAN2B2,NA,0.015152539
AC034114.2,NA,0.015145672
PABPN1,NA,0.015124871
LARP6,NA,0.015108971
AC004908.1,NA,0.015106556
ETFRF1,NA,0.01510366
RAB14,NA,0.015102981
LINC02220,NA,0.015098378
ATF1,NA,0.015081689
NUP35,NA,0.015080427
LINC01357,NA,0.015074024
HERPUD2,NA,0.015070238
NR1D2,NA,0.015057473
AC018809.2,NA,0.015057018
TAF1B,NA,0.015051087
F11R,NA,0.015047218
AL357054.5,NA,0.015042727
AC004221.1,NA,0.015040751
AC090692.2,NA,0.015033388
IMPACT,NA,0.015026456
C11orf96,NA,0.015015035
ITGAM,NA,0.01500499
AC011284.1,NA,0.015004875
ADNP2,NA,0.01499962
N6AMT1,NA,0.014997837
NDUFAF1,NA,0.014990127
LTO1,NA,0.014984293
COA8,NA,0.014984172
STRN4,NA,0.014983249
AL929472.2,NA,0.014982847
AC090617.5,NA,0.014979513
AC020892.2,NA,0.014977296
AC114956.2,NA,0.014968048
RNF24,NA,0.014964108
RBM45,NA,0.014963221
CPTP,NA,0.014957183
LCMT1,NA,0.014954328
STPG2-AS1,NA,0.014954201
SEC61A1,NA,0.014950259
TFAP2E,NA,0.014947741
LINC02254,NA,0.014941836
CALCOCO1,NA,0.014938683
GTPBP1,NA,0.014933691
AL353704.1,NA,0.014931101
ZNFX1,NA,0.014921243
AL590093.1,NA,0.014916845
AL109811.2,NA,0.014913388
PLPP1,NA,0.014912435
MTERF4,NA,0.014909759
G3BP2,NA,0.014899236
EFCAB9,NA,0.014883617
ZNF891,NA,0.014875988
LIPJ,NA,0.014864426
CA5B,NA,0.014854854
FAM131B,NA,0.014835799
SURF4,NA,0.014827381
AC016252.1,NA,0.014812137
EXOC5,NA,0.014807206
INTS11,NA,0.01479122
SDR39U1,NA,0.014787659
AL353622.1,NA,0.014771201
CCT7,NA,0.014769663
WFDC10B,NA,0.014750707
AL450263.1,NA,0.01473325
PYGB,NA,0.014721885
LINC01732,NA,0.014711379
ARHGEF7-AS2,NA,0.014711033
AC002467.1,NA,0.014707501
DHX30,NA,0.014706134
FUBP3,NA,0.014685055
AC011815.2,NA,0.0146724
SLC10A5,NA,0.014659127
AL365205.3,NA,0.01464278
AL136962.1,NA,0.014639254
AC016292.1,NA,0.014622027
AFG1L,NA,0.014616664
AC010632.1,NA,0.014602693
FBXW11,NA,0.014601369
FARSB,NA,0.014598513
DCTN3,NA,0.014597651
AL162391.1,NA,0.014573399
ITIH2,NA,0.014544497
METTL3,NA,0.014533473
L3MBTL2,NA,0.014521745
URAD,NA,0.014520376
BCS1L,NA,0.014508498
TRIP12,NA,0.014501388
LINC02215,NA,0.014497681
RBMX2,NA,0.014496337
ADAT2,NA,0.0144833
TWF1,NA,0.01446766
AL157786.1,NA,0.014467047
ARHGAP33,NA,0.014445223
DYNC1H1,NA,0.014442176
DYRK1B,NA,0.014438059
AC108451.1,NA,0.014437282
AL096869.1,NA,0.014436561
RHBDD2,NA,0.014426655
ELK1,NA,0.014409122
TBC1D9B,NA,0.014403782
PPM1B,NA,0.014401071
PITPNB,NA,0.014393201
COPS2,NA,0.014384862
AC127496.3,NA,0.014377969
FOXO3,NA,0.014374994
NUPR1,NA,0.01437076
MAX,NA,0.01436832
SLC25A10,NA,0.014349893
ZSCAN30,NA,0.014345702
PPP1R37,NA,0.014325708
MASP2,NA,0.014320403
TRAPPC13,NA,0.014290085
GATAD1,NA,0.014280565
ADO,NA,0.014279726
SPATA25,NA,0.014266107
NDUFV2,NA,0.014259335
AC124016.1,NA,0.014243423
TARSL2,NA,0.01423091
VPS39,NA,0.014230631
FAF2,NA,0.014207417
AL353708.1,NA,0.014201145
AL034550.2,NA,0.014200483
P2RX4,NA,0.014194761
FAM174B,NA,0.014178904
UBA5,NA,0.014163398
DCK,NA,0.014146005
TPCN2,NA,0.01414377
TRMT10B,NA,0.014135455
TLN1,NA,0.01413422
SCFD1,NA,0.014121849
GATB,NA,0.014119662
PSMD9,NA,0.014095514
KCP,NA,0.014089095
NFYA,NA,0.014085994
SAFB2,NA,0.014079713
AC113346.2,NA,0.014071802
HSP90AB1,NA,0.014064967
TOR2A,NA,0.014063674
ERCC4,NA,0.014052343
NRIP2,NA,0.014050448
AC010618.2,NA,0.014044782
NATD1,NA,0.014038541
AC015961.1,NA,0.014035429
BLACAT1,NA,0.014008147
GPAT4,NA,0.01398346
DENND5B,NA,0.013978846
ZNF268,NA,0.013964817
AMN,NA,0.013957885
Z84484.1,NA,0.013948452
AC126763.1,NA,0.013940058
VAC14,NA,0.01393393
AC100835.2,NA,0.013928042
SLC28A2,NA,0.013920325
AC026771.1,NA,0.01387911
FAM210A,NA,0.013878778
AL050341.2,NA,0.01384619
CCDC59,NA,0.013844156
AC006441.3,NA,0.013840647
FKBPL,NA,0.013833777
LGALS9,NA,0.013796366
HEATR4,NA,0.013784603
AC024267.3,NA,0.013783921
AL158839.1,NA,0.013773721
QARS,NA,0.013771849
AC131254.1,NA,0.013762791
TMEM198,NA,0.013758745
GMPR2,NA,0.013751316
AC118555.1,NA,0.013741084
AL157392.2,NA,0.013738025
AL021368.2,NA,0.013729182
MPV17,NA,0.013722051
STT3A,NA,0.013709156
GCM2,NA,0.013699924
LRRC28,NA,0.013697283
AL359475.1,NA,0.013693977
ECSIT,NA,0.013690741
CHCHD1,NA,0.013674693
RPL14,NA,0.013661937
LINC01266,NA,0.013654362
APOO,NA,0.013650056
TERB1,NA,0.01363138
MDC1-AS1,NA,0.013622577
SNRPC,NA,0.013617392
ABCB6,NA,0.013614884
RNF181,NA,0.013610939
GTPBP10,NA,0.013609839
AC012063.1,NA,0.013603788
UTP11,NA,0.013591554
C9orf24,NA,0.013588131
EIF5B,NA,0.013587717
RLBP1,NA,0.013573189
ERMP1,NA,0.013545739
ELOC,NA,0.013536537
B3GALT6,NA,0.013521769
MIA3,NA,0.013515339
APOA1-AS,NA,0.013511002
LMAN2L,NA,0.013493772
AL353614.1,NA,0.013493687
DEF8,NA,0.013474109
LINC01003,NA,0.013470135
KIAA0355,NA,0.013468131
OPRD1,NA,0.013466211
AC004596.1,NA,0.013458986
ACTR1A,NA,0.0134586
CNNM2,NA,0.013429005
SNW1,NA,0.013424871
TNPO2,NA,0.013424199
RELCH,NA,0.01342415
C12orf65,NA,0.013423375
SLC25A21-AS1,NA,0.013397304
OR56A3,NA,0.01338926
CCAR1,NA,0.01338305
HBS1L,NA,0.013376066
SIPA1L3,NA,0.013370885
AC006197.2,NA,0.013347157
LAS1L,NA,0.013342926
AL080284.1,NA,0.013335564
TAS2R14,NA,0.01332527
ZNF221,NA,0.013322432
AL049552.2,NA,0.013320283
UBC,NA,0.013316445
YWHAQ,NA,0.013312251
AGPAT3,NA,0.013300221
RAD17,NA,0.013296228
ZNF550,NA,0.013294813
EMC1,NA,0.013293145
LINC01117,NA,0.013281284
AMBRA1,NA,0.01326965
PPCS,NA,0.013266065
AC004485.1,NA,0.013265853
RAD51-AS1,NA,0.013263264
SUPV3L1,NA,0.013251228
LSM10,NA,0.013249441
VIRMA,NA,0.01324781
AL442003.1,NA,0.013236075
AL136307.1,NA,0.013233629
FRRS1,NA,0.013226652
AC048380.1,NA,0.013225718
TOP3A,NA,0.013222018
NUDT2,NA,0.013216864
PNPT1,NA,0.01321329
PTCD2,NA,0.013209084
TARDBP,NA,0.013203781
IWS1,NA,0.013193626
SSRP1,NA,0.013187955
MYO18B,NA,0.013181256
ING4,NA,0.013178748
AC112722.1,NA,0.01317797
AC018557.1,NA,0.013174408
AC034102.4,NA,0.013164881
TADA3,NA,0.013158834
MAP3K3,NA,0.013138853
SNHG15,NA,0.01312348
CCDC71,NA,0.013103842
OOEP,NA,0.013099592
SMIM15-AS1,NA,0.013086554
C9orf16,NA,0.013076066
ARIH2,NA,0.013074573
TRAPPC2L,NA,0.013072469
PCDHA5,NA,0.013054404
YTHDF2,NA,0.013051521
AC105052.4,NA,0.013040413
PAPLN,NA,0.013033468
CCDC6,NA,0.013016226
PSMA6,NA,0.0129863
ATXN7L3B,NA,0.012975552
EXOSC7,NA,0.012959938
AP001924.1,NA,0.01293559
PPP6R2,NA,0.012923724
AC137630.1,NA,0.012912277
AC022215.2,NA,0.012902195
KLHL18,NA,0.012901557
CARM1,NA,0.01290119
MAGED1,NA,0.012888986
DCPS,NA,0.012887183
OMG,NA,0.012879951
CUL3,NA,0.012879503
LINC00958,NA,0.012846612
NDUFA1,NA,0.012814305
HCG18,NA,0.012813539
TBPL1,NA,0.012800729
SLC25A32,NA,0.012796659
MTHFD1,NA,0.012789942
AC092268.2,NA,0.012780021
EMD,NA,0.012768908
AC055840.1,NA,0.012759946
COA6,NA,0.012759006
AC009318.1,NA,0.012748826
MCTS1,NA,0.012729738
CHCHD2,NA,0.012723659
HEMK1,NA,0.012706437
PEX11A,NA,0.012691915
NPIPB4,NA,0.012686919
ZFHX2,NA,0.012685191
RDH14,NA,0.012673379
CC2D1B,NA,0.012673006
SLC52A2,NA,0.012662003
AL359643.2,NA,0.012659874
LINC01304,NA,0.012656506
PRR14,NA,0.012654341
TEDDM1,NA,0.012651036
C2orf49,NA,0.012650967
GLRX3,NA,0.012639555
SSUH2,NA,0.01262356
RNF41,NA,0.012621577
DRAP1,NA,0.012613763
HEXA,NA,0.01259476
CSNK2B,NA,0.012552169
SOWAHD,NA,0.01255153
CDC123,NA,0.012526645
AL021707.3,NA,0.012521706
WDR83,NA,0.012502552
AC005046.1,NA,0.012499319
SCIN,NA,0.012493749
GNPDA2,NA,0.01248619
SMARCA4,NA,0.012467667
PEX10,NA,0.012460889
MBIP,NA,0.012453745
GRAPL,NA,0.012437657
EPRS,NA,0.012435602
METTL22,NA,0.012428998
GPS1,NA,0.012418067
CHCHD5,NA,0.012406201
EDC3,NA,0.012405104
ACTL8,NA,0.012375891
LYPLAL1-AS1,NA,0.01234329
DOT1L,NA,0.012340155
NDUFS2,NA,0.012330175
SSB,NA,0.012317836
AL034417.4,NA,0.012316126
SRP9,NA,0.012285664
CRYBB2,NA,0.012257676
ZNF354C,NA,0.012247255
