,pValue,logFC 
IBTK,NA,0.332269889
LRRC16A,NA,0.332267237
PRSS23,NA,0.332243948
SCMH1,NA,0.332234784
CTB-35F21.3,NA,0.332231457
PTENP1-AS,NA,0.332211538
RP3-522D1.1,NA,0.332197858
EFEMP2,NA,0.332184832
C14orf132,NA,0.332178505
CSTF3,NA,0.332169558
C10orf107,NA,0.332139658
CTC-329D1.3,NA,0.332123401
CTD-2562J17.4,NA,0.33210404
CTC-510F12.4,NA,0.332099441
GS1-124K5.9,NA,0.332088158
ZCCHC18,NA,0.332072721
ATP6V0E1,NA,0.332057745
RP11-566D24.2,NA,0.332040895
BLOC1S6,NA,0.332039068
RPAP3,NA,0.332037431
RP3-322G13.7,NA,0.332033782
AC079325.8,NA,0.332026783
SFT2D3.1,NA,0.332026313
HMGN2.1,NA,0.33202142
RP11-1055B8.1,NA,0.332012438
MT1X,NA,0.332011492
SERPINB6.1,NA,0.332008871
ACTR8,NA,0.331988783
XXbac-BPG170G13.33,NA,0.331984109
AC123788.4,NA,0.331949982
TRIM44,NA,0.331943963
MED13L,NA,0.33194175
B3GNT2,NA,0.33193894
SPATS2L,NA,0.331921829
ODZ4,NA,0.3319141
C7orf31,NA,0.331912458
FAM151B,NA,0.331894475
WNK2,NA,0.331892415
ANXA6,NA,0.331887077
ATN1.1,NA,0.331877817
TNFAIP8,NA,0.331875144
CMYA5,NA,0.331866808
C1orf52,NA,0.331864796
AL773572.8,NA,0.33185915
DCUN1D5,NA,0.331855627
RP11-15H20.6,NA,0.331853258
SERINC5,NA,0.33184158
CMB9-22P13.1,NA,0.331829389
IFT172,NA,0.331822015
DYNLT1,NA,0.331813106
EFNA5,NA,0.331802664
NOS2,NA,0.331760257
TRAJ26,NA,0.331750383
RP11-165D7.5,NA,0.331750225
BCAR1,NA,0.331749033
RALGPS1,NA,0.331748998
LMAN2L,NA,0.331722667
CNN3.1,NA,0.331710532
RP11-450H6.2,NA,0.331704096
ZNF408,NA,0.331703241
GDF5.1,NA,0.331693261
CYTH1,NA,0.331668669
CDYL.1,NA,0.331661244
RAP2B,NA,0.331637278
RP11-2C15.1,NA,0.331631637
RACK1,NA,0.331609538
CDK2AP1.2,NA,0.331595802
RP11-568G11.5,NA,0.331595583
DNMT3B.1,NA,0.33159386
PRPF40B.1,NA,0.331577255
SCX,NA,0.331574085
NFXL1,NA,0.331566086
MIR9-3,NA,0.331562778
TFG,NA,0.331550877
AURKAIP1,NA,0.331544492
FAM13A.1,NA,0.331543064
PCYT1A,NA,0.331516784
UCK2,NA,0.331494665
XXcos-LUCA11.4,NA,0.331487025
HACE1,NA,0.331484341
RP11-718N2.1,NA,0.331478992
TANGO2,NA,0.331469488
SNAP23,NA,0.331459061
SPNS2,NA,0.331457039
PRLHR,NA,0.33144706
CA11,NA,0.331443341
C22orf39,NA,0.331436253
SNCA,NA,0.331425396
TBC1D15,NA,0.331410827
RGCC,NA,0.331402273
RPL7,NA,0.331401523
UBE2B,NA,0.331387879
RGS7BP,NA,0.331353187
FGF14.2,NA,0.331346447
FSD1L,NA,0.331342308
FAM92A1,NA,0.331341624
CEP55,NA,0.331336645
RP11-125B21.2,NA,0.33132373
NR3C2.1,NA,0.331309409
RBMS2,NA,0.331308991
PIGC,NA,0.331307824
GNAZ,NA,0.331292223
RP11-16L21.8,NA,0.331279403
ETV3,NA,0.331271249
KIAA0895,NA,0.331265541
DOLK,NA,0.331256435
RFTN1.1,NA,0.33124792
ANP32B,NA,0.331240811
MAGT1,NA,0.33122678
GTF2H2C,NA,0.331224598
SLC43A3,NA,0.331216761
ADAMTS19,NA,0.331213271
SYDE2,NA,0.331207073
ITFG1,NA,0.331201658
APBB2,NA,0.331197682
COPS2,NA,0.331112728
PRL,NA,0.331103969
CRK,NA,0.331069896
NAA40,NA,0.331062382
TMEM189,NA,0.331060597
RP4-534N18.2,NA,0.331056636
GRM8.1,NA,0.331054249
RNU6-757P,NA,0.331053196
RP3-467L1.4,NA,0.331050428
ZNF821,NA,0.331040883
WDHD1,NA,0.331039719
MAN2B2,NA,0.331036363
ADAT2,NA,0.331030983
GSTCD,NA,0.331024689
PAQR3,NA,0.331013089
BASP1.1,NA,0.331002156
KANSL1L,NA,0.330977524
PHF21A,NA,0.330974655
SHISA4,NA,0.330969748
SHMT1,NA,0.330953084
ST3GAL4,NA,0.330933861
THOC5,NA,0.330927367
ZC2HC1A,NA,0.330922483
CD46,NA,0.330908918
EPHA6.1,NA,0.330893501
LEF1,NA,0.330880335
BIRC3,NA,0.330880305
RP11-201O14.2,NA,0.330879415
NOX4,NA,0.330862262
RP11-9G1.3,NA,0.330851322
RPLP2,NA,0.33085031
RP11-875O11.1,NA,0.330845145
BRCA1.1,NA,0.330843053
PAQR4.1,NA,0.330840909
TDRD9,NA,0.330834744
PDGFB,NA,0.33082209
POLD4,NA,0.330821518
RP11-40E6.1,NA,0.330820732
AC093787.1,NA,0.3308194
YES1,NA,0.330819113
EML2,NA,0.330818084
ELOF1,NA,0.330816429
RRM2,NA,0.330816377
COX5B,NA,0.330801224
SPHKAP,NA,0.330781765
TARS2,NA,0.330772454
TP53BP1,NA,0.330762241
CDK5RAP2,NA,0.330737561
CAPZA2,NA,0.330726587
RP11-356K23.1,NA,0.330723279
INPP4B.2,NA,0.330722148
RABL3,NA,0.330720932
RP11-967K21.1.1,NA,0.330704234
FBXL17.1,NA,0.330701586
KCTD5,NA,0.330690638
AVPI1,NA,0.330677626
EFNA4,NA,0.33066959
BLCAP,NA,0.330662779
APEH,NA,0.330648636
OAZ1,NA,0.330617279
ENPP2.3,NA,0.330591072
PRPF39,NA,0.330563475
MIR6775,NA,0.330534054
MTURN,NA,0.330507551
E4F1,NA,0.330506312
IDH3A,NA,0.330487515
GRB10,NA,0.330485963
GTF2H1,NA,0.330483463
RP11-65J3.3,NA,0.330464008
ADD3,NA,0.330450215
RP11-203B9.4,NA,0.330426911
C2orf69,NA,0.330407499
RP11-713D19.1,NA,0.330402896
NFYB,NA,0.330395625
FABP5L3,NA,0.330390296
ARNTL,NA,0.330376679
BEX4,NA,0.330369583
HRAS,NA,0.330343111
USP13,NA,0.330326573
MIR5708,NA,0.330323813
QSOX1,NA,0.33031505
ZNF826P,NA,0.330312898
GSN.1,NA,0.330311956
WASHC4,NA,0.330308134
ST8SIA2,NA,0.330291342
KCNB2,NA,0.330273886
STRBP,NA,0.330269858
RP11-259N19.1,NA,0.330257365
PELI3,NA,0.33024448
TM9SF3,NA,0.330243956
GNPNAT1,NA,0.330243815
TMEM214,NA,0.330243032
KCNH1,NA,0.330218051
CARNMT1,NA,0.330199861
C16orf95,NA,0.330198417
ARL4A.1,NA,0.330176507
HNRNPUL2-BSCL2,NA,0.330143879
TTC28,NA,0.330138204
ERMARD,NA,0.330137917
RNF11,NA,0.330132672
ESAM,NA,0.330130975
MRPS31,NA,0.330128869
CTD-2162K18.3,NA,0.330114027
CDH15,NA,0.330098513
SMOX,NA,0.330098191
RP5-1142A6.3.1,NA,0.330083727
EIF2D,NA,0.330079735
TXLNG,NA,0.330072925
NDUFAF7,NA,0.330049247
CENPK,NA,0.330044659
SLC35F2,NA,0.330040743
GGT7,NA,0.330019088
RPE,NA,0.330008137
CYP2R1.1,NA,0.330002725
MACROD2,NA,0.329998591
FAM189B,NA,0.329989287
MAP4K3.1,NA,0.32994657
CFAP36,NA,0.32992998
AASS,NA,0.329924753
MOCS1,NA,0.32991027
TTC23L,NA,0.329881207
TMEM50B,NA,0.32986694
NOL7,NA,0.329835558
PDAP1,NA,0.329823543
RXRB,NA,0.329817
STAU2,NA,0.32979623
RP11-87N24.2,NA,0.329776946
NTRK2.1,NA,0.329759961
DGKK,NA,0.329720087
TEX40,NA,0.329716613
RBPJ.2,NA,0.32971426
TMEM179B,NA,0.329689279
KIAA1549,NA,0.329647461
CDK1,NA,0.329631736
METAP2,NA,0.329623053
POLR2D,NA,0.329620063
CROCCP3.1,NA,0.329595578
AGPAT6,NA,0.329573471
ITGB5,NA,0.329569508
C6orf89,NA,0.329565106
GHITM,NA,0.329557497
RP11-568A7.2,NA,0.329544178
CTD-2319I12.1,NA,0.329484225
CTC-360G5.6.1,NA,0.329455347
NDRG2.1,NA,0.329451043
MIR98,NA,0.329439237
CCDC85A,NA,0.329438922
FAM173A.1,NA,0.32943479
NDUFAF2,NA,0.329431191
TSEN2,NA,0.329423054
FIS1.1,NA,0.329418603
SNRPF,NA,0.329410411
LRRC15,NA,0.329392584
PREX1,NA,0.329387412
CNIH1,NA,0.329387241
CTPS2,NA,0.329377234
SMS,NA,0.329375965
SAXO1,NA,0.329344843
RP11-407G23.1,NA,0.329344422
AL356017.3,NA,0.329331425
IMPAD1,NA,0.329324322
GTF2I,NA,0.329320094
CLPB,NA,0.329306484
BSN,NA,0.329290066
RANBP2,NA,0.329284407
EXTL3-AS1,NA,0.329277657
LRRC27,NA,0.329244283
LIX1L,NA,0.329192549
RP3-495O10.1,NA,0.329144736
EIF3F,NA,0.32914339
PMF1-BGLAP,NA,0.329118991
PRPSAP2,NA,0.329109694
KCNAB1,NA,0.329077867
CDR2L,NA,0.329068585
MLYCD,NA,0.329062212
TMEM87A,NA,0.329024549
DCTN3,NA,0.329010399
ZNF337.1,NA,0.329002562
RNU6-826P,NA,0.328981848
RP11-419I17.4,NA,0.328980686
FANCG,NA,0.328966274
ARID1A.2,NA,0.328954335
CFAP47,NA,0.328939139
ULK3,NA,0.328934611
RELA,NA,0.328906846
FOXO6.1,NA,0.328906427
CCDC6,NA,0.32890429
RYR3,NA,0.328900565
AP1S2,NA,0.328899439
POLDIP3,NA,0.328895445
ANKMY1.1,NA,0.328890553
FLAD1,NA,0.328889169
UTS2B,NA,0.328880376
BSCL2,NA,0.3288732
FAM118A,NA,0.328863782
MYO7A.1,NA,0.328855036
MCF2L.1,NA,0.328847381
ATP1A1,NA,0.328837043
RF02118,NA,0.328776666
IDNK,NA,0.328774512
SYNJ1,NA,0.328758777
CAPNS1,NA,0.328731362
MIER2,NA,0.328698043
RP11-434E6.2,NA,0.328682401
DDX46,NA,0.32867416
NXT1,NA,0.328666445
RP11-156P1.3.1,NA,0.328666416
LPP-AS2,NA,0.328663878
MECR,NA,0.328654087
UBE2H,NA,0.328637862
MICALL1,NA,0.328634461
SDHB,NA,0.328630273
C7orf65,NA,0.328628295
AC144521.1,NA,0.328625507
FBXO38,NA,0.328617258
ARL5B,NA,0.328612966
FAM171A2,NA,0.328570904
RP11-74N20.1,NA,0.32856841
GALNT18,NA,0.328565206
VPS37C,NA,0.328552015
ARHGEF2.1,NA,0.328511213
KIF26B,NA,0.328482172
RP11-413M3.4,NA,0.328479943
STX11,NA,0.328477678
PRKAR1A,NA,0.328472855
MIR210HG,NA,0.328472624
TGIF1.2,NA,0.328471473
ADCY6,NA,0.328467669
ANTXR2,NA,0.328459715
RP11-958F21.1,NA,0.32845555
ST6GALNAC3,NA,0.328422797
CLSTN1,NA,0.328405087
LDB2,NA,0.328400927
POU6F2.1,NA,0.328381998
RP11-507B12.1,NA,0.328367896
NCBP3,NA,0.328356607
YY1AP1,NA,0.32835456
CTSV,NA,0.328345686
CTB-119C2.1,NA,0.328340341
RIC8A,NA,0.328335703
UBXN7,NA,0.328335018
CHCHD2,NA,0.328323418
SGK1,NA,0.328319061
LDB1.1,NA,0.328318386
CADM1,NA,0.328315733
CENPN,NA,0.32831208
ICK,NA,0.328309621
ETV1.3,NA,0.328300793
TIPRL,NA,0.328288816
UBE2R2,NA,0.328263052
STRN,NA,0.328255376
DHRS1,NA,0.32823582
CRELD1,NA,0.328226666
GPM6B.1,NA,0.328219802
CTC-499B15.5,NA,0.328217401
GOT1,NA,0.328214552
MALSU1,NA,0.328196065
CPT2,NA,0.328192349
RP11-14J7.7,NA,0.328185976
LMO4.1,NA,0.328176707
SNX11,NA,0.328169496
SPAG9.1,NA,0.328162254
CACNA2D2,NA,0.328128814
MXRA7.4,NA,0.32812428
KANSL1L.1,NA,0.328121129
LYRM2,NA,0.328077585
TLN2.2,NA,0.328076442
AC007787.2,NA,0.328072733
TMEM8A,NA,0.328070264
MEIS1-AS2.1,NA,0.328029005
RP11-325N19.3,NA,0.328012574
PRDM8.1,NA,0.328005592
LMTK2,NA,0.327996482
PQLC1,NA,0.327986254
RP4-758J18.7,NA,0.327965681
ROPN1L,NA,0.327948751
PITPNC1,NA,0.32794596
DERA,NA,0.327937177
WDR43,NA,0.327936995
RP11-794A8.1,NA,0.327909785
AC073479.1.1,NA,0.327900892
RNF168,NA,0.327889515
PLCG1,NA,0.327868737
AMIGO3,NA,0.327842812
RP3-414A15.11,NA,0.327841703
RP5-1086I18.1,NA,0.327841703
RAB3C,NA,0.327837342
SESTD1,NA,0.327831685
GTSE1,NA,0.327781717
SF3B5,NA,0.327764907
PACSIN3,NA,0.327763797
ATAD2B.1,NA,0.327755304
CTB-75G16.3,NA,0.327739062
MIR611,NA,0.327725527
GTF2F1,NA,0.327711202
LLGL1,NA,0.327708863
RP11-119D9.1,NA,0.327655114
EFCAB11,NA,0.327638309
C20orf194,NA,0.327628359
RP3-324O17.2,NA,0.327615403
IQSEC1.1,NA,0.327604411
LYPD6,NA,0.327593453
TMEM136,NA,0.327592402
ZNF250,NA,0.327587195
RPL3,NA,0.327578977
CTC-518P12.6,NA,0.327550916
TTLL10,NA,0.327540334
TRIM36,NA,0.327537263
POLB,NA,0.327536144
LONRF1.1,NA,0.327513234
CTD-2587H24.10,NA,0.327500726
CAGE1,NA,0.327498999
XBP1,NA,0.327496298
TRAPPC8,NA,0.327487001
ABL2,NA,0.327486308
CACNA1C,NA,0.327485973
ELF2.2,NA,0.327480308
ZNF182,NA,0.327462066
LY6D,NA,0.327447419
VWC2,NA,0.327443285
ERICH1,NA,0.327432924
SLC38A2.2,NA,0.327430632
LINC01471,NA,0.327419246
SLC9B1,NA,0.327411641
ARHGEF33,NA,0.327398833
AC092839.1,NA,0.327359886
RP11-185E8.1,NA,0.327338423
UQCC2,NA,0.3273324
CTBP2,NA,0.327295386
GORASP1,NA,0.32729342
VAT1,NA,0.327283753
MPP2,NA,0.327249894
MON2,NA,0.327238609
HK1,NA,0.327237113
MKNK2.1,NA,0.327234159
OSBP2,NA,0.32722194
CTA-204B4.2,NA,0.327198513
NRDC,NA,0.327194024
XPOTP1,NA,0.327159306
HGH1,NA,0.327155915
DTX4,NA,0.327122824
COL13A1,NA,0.327119182
OAT,NA,0.327111914
LPIN1.1,NA,0.327098423
SLC7A2,NA,0.327063839
COX8A,NA,0.327056838
FAR2,NA,0.327052234
MRPL55,NA,0.327030916
NIPA2,NA,0.327022521
RP11-95P2.1,NA,0.326989331
RP11-383C5.4.1,NA,0.326981925
NDUFAF6.1,NA,0.326972888
BMP1,NA,0.326963751
TFB2M,NA,0.326958659
RPL7AP8,NA,0.32695826
CIZ1.1,NA,0.326929369
RP11-434C1.2,NA,0.326926366
RN7SL147P,NA,0.326926216
ATP5J,NA,0.326916631
MBD1,NA,0.326915174
RP11-429P3.8,NA,0.326913349
ABTB2,NA,0.326908479
FAM69A.1,NA,0.32688539
RPIA,NA,0.326862492
RAB5A,NA,0.326861206
FGF5.1,NA,0.326827909
ABCA1,NA,0.32681836
CYC1,NA,0.326810133
TFAP4.1,NA,0.326753268
TSN,NA,0.326746635
APH1A,NA,0.326738703
LRRC63,NA,0.326736366
TMEM65,NA,0.326715459
AVPR1B,NA,0.326711964
SH2D3C.2,NA,0.326711536
HIVEP2,NA,0.326690474
AIP,NA,0.326683152
FDXACB1,NA,0.326678996
RNU4-21P,NA,0.326663363
RF00056,NA,0.326661618
C10orf91,NA,0.326654698
TNFRSF21,NA,0.326635304
TET1,NA,0.326617183
CENPJ,NA,0.326615616
SKIDA1.1,NA,0.326595559
PPP1R12B,NA,0.326553313
TINF2,NA,0.326539594
DNAH6,NA,0.326533235
NR4A3,NA,0.326516339
RAP1A,NA,0.326506513
GCAT,NA,0.326489605
AC018730.3,NA,0.32647818
SOX3,NA,0.326462715
GPER1.2,NA,0.326421378
UACA.2,NA,0.326419232
SMC1A,NA,0.326403341
SLTM,NA,0.32639513
ETV3L,NA,0.326387584
PTDSS1,NA,0.326378905
KPNA5,NA,0.326370015
NPRL3,NA,0.326363024
ARIH1,NA,0.326358114
CENPM.1,NA,0.326354551
ZBTB43,NA,0.326353224
HSPG2,NA,0.326329851
PRICKLE1.1,NA,0.326329414
SPATA2.1,NA,0.326328009
BEX3,NA,0.326306373
HIST1H4H.1,NA,0.326293962
PTDSS1.1,NA,0.326280701
OCIAD1,NA,0.326267305
AP000487.5,NA,0.326244292
CIB1,NA,0.326241722
GFPT1,NA,0.326239491
SNX25,NA,0.326237739
CHST12,NA,0.326233188
PPP1R9B,NA,0.326232109
KIAA1586,NA,0.326220995
MAN1C1,NA,0.326211713
MPG,NA,0.326185597
VSTM4,NA,0.326169271
FLII,NA,0.326167618
RP11-435O5.5,NA,0.326154723
ADD1,NA,0.326129015
FZD1,NA,0.326091243
SOAT1,NA,0.326062724
PHACTR1.2,NA,0.32604615
WAC,NA,0.326039909
RP5-1174N9.2,NA,0.326036688
MAPRE1,NA,0.326033594
EPC1,NA,0.326030902
SLC9B2,NA,0.326018595
VDAC2,NA,0.326002565
HKR1.1,NA,0.325989458
TACC1.1,NA,0.325972714
NKX6-3,NA,0.325965313
GXYLT1,NA,0.325958225
FIBP,NA,0.325944716
RP11-443B7.3,NA,0.325943421
EFCAB2,NA,0.325939538
RP11-354P17.9,NA,0.325936405
TCERG1L,NA,0.325911752
PLA2G2D,NA,0.3258783
MRPS26,NA,0.325847763
ZNF443,NA,0.325834202
SETX,NA,0.325829853
SMARCA5,NA,0.325826151
HNRNPH1,NA,0.325821898
FMN2,NA,0.325801636
VOPP1.3,NA,0.325766767
DEPDC4,NA,0.32575478
BRWD3,NA,0.325731375
RP11-264E23.3,NA,0.32572876
IMPDH2,NA,0.325719524
RTP1,NA,0.325717381
PLA2G7,NA,0.325710676
RP11-278H7.4,NA,0.325679759
TYRP1.1,NA,0.325603214
CMAHP,NA,0.325603211
SLC22A18.2,NA,0.325598985
FAM212B,NA,0.325595023
IL1R1.1,NA,0.325573012
RP11-166N17.1,NA,0.325563815
PQLC3,NA,0.325544424
NHLRC1,NA,0.325508451
WDR60,NA,0.325495341
SYT4,NA,0.325443093
HMP19,NA,0.325432192
MKNK1,NA,0.325428436
CDC42,NA,0.325419098
EDN2,NA,0.325414643
INSM2,NA,0.325403092
LMNB1,NA,0.325357337
XRN1,NA,0.325342535
ARMCX1,NA,0.325341742
WWP1,NA,0.325335529
ACSL4,NA,0.325312756
RP11-1334A24.5.1,NA,0.325296048
KATNBL1,NA,0.325295147
AGL,NA,0.325271859
AC005041.9,NA,0.325269975
RAD23A,NA,0.325268151
MIB2,NA,0.325241938
RP11-119H12.5,NA,0.325222866
DIAPH2,NA,0.325215929
FOSL2,NA,0.325186528
SNHG8,NA,0.325186381
ANKRD18B,NA,0.325172985
LSAMP,NA,0.325167093
KIAA1370.2,NA,0.325153748
PHF1,NA,0.325128862
CASKIN1,NA,0.325123958
DGKZ.2,NA,0.325118929
RP11-398C13.6,NA,0.325087425
IPPK,NA,0.325076103
MCM6,NA,0.325073545
RP11-34H11.3,NA,0.325067392
AC104024.2,NA,0.325040575
GOT2,NA,0.325033453
PSMG4.1,NA,0.325031044
CSNK2B,NA,0.325023559
PRDM10,NA,0.32501816
KIF1BP,NA,0.325014798
PCDH19,NA,0.325004989
MYNN.1,NA,0.324982982
ANKRD28,NA,0.324972656
RP11-135A24.4,NA,0.324969627
RP11-818O24.2,NA,0.324967828
USP32,NA,0.324928769
UTP23,NA,0.324918495
RP11-115J16.1.1,NA,0.324915944
RP11-413M3.4.1,NA,0.324899434
SAMD13.2,NA,0.32489699
RP11-70F11.6,NA,0.324891895
KHK,NA,0.324889365
TMEM134,NA,0.324883985
XPO6,NA,0.324865406
SRSF6,NA,0.324860873
AC004945.2.2,NA,0.324857785
RABEPK,NA,0.32485749
PSMC6,NA,0.324837204
ZNF703,NA,0.32482476
COX18,NA,0.324814813
RP11-359E10.1,NA,0.324809372
OSMR,NA,0.324803437
AZI2,NA,0.324802248
RMDN1,NA,0.324800539
RN7SL698P,NA,0.324795215
FADS3,NA,0.324791033
PSMA5,NA,0.324787867
RP11-247A12.8,NA,0.324772922
CTB-58E17.1,NA,0.324766495
SUZ12,NA,0.324727701
RP11-303G3.12,NA,0.324712818
IMPDH1.1,NA,0.324708325
ZNF92,NA,0.324696597
GOLGA7,NA,0.324678304
CTB-58E17.2,NA,0.324665204
CKAP2L,NA,0.324625044
MAPK1IP1L,NA,0.324617116
RIDA,NA,0.324611088
ZNF124,NA,0.324589445
ARHGEF40,NA,0.324589344
ORC3,NA,0.32457087
SEPT7L,NA,0.324562118
EAPP,NA,0.324552115
TUBB3.1,NA,0.324543265
AK2,NA,0.32454123
CSDE1.1,NA,0.324531946
GFPT2,NA,0.324527237
RP4-553F4.2,NA,0.324526966
LEMD2,NA,0.324525818
EPHB1,NA,0.324524951
AMOT.1,NA,0.324524439
USP15,NA,0.324515682
RP11-1334A24.4,NA,0.324514068
AC007191.4,NA,0.324487766
CTD-2007H13.3,NA,0.324475028
GPM6A,NA,0.324464159
RP11-392B6.1,NA,0.324446241
OIP5-AS1,NA,0.32444435
JUNB,NA,0.324433431
RUNDC3A,NA,0.324413198
LAMTOR1,NA,0.324363606
NINL,NA,0.324360035
DNAH9,NA,0.324355102
RP11-680G24.6,NA,0.324352894
RNF20,NA,0.324327794
GP1BA,NA,0.324322257
MTA2.1,NA,0.324279594
FAM120A,NA,0.324269199
L3MBTL3.1,NA,0.324259227
AC083843.2,NA,0.324248236
ADAM10,NA,0.324226979
HIST3H2A,NA,0.324196271
BTBD6,NA,0.32415747
PAK1.1,NA,0.324147889
CLCN3,NA,0.324145825
LRRN1,NA,0.324133336
RP1-290I10.7,NA,0.324106697
AC116366.7,NA,0.324088874
TGFBR3,NA,0.324039362
NOTCH3,NA,0.324038552
CTA-125H2.2,NA,0.324031742
FLYWCH1,NA,0.324028416
MIR4442,NA,0.324025772
BCL2L11.1,NA,0.324012285
RPS20,NA,0.324003077
USP49.1,NA,0.324002975
RF00003.4,NA,0.323949976
DTL,NA,0.323944001
ARHGEF7.2,NA,0.323941462
ANKRD30B,NA,0.323926677
EMC7,NA,0.323922494
GMCL1,NA,0.323912196
GPR17.2,NA,0.323911014
RP11-157L3.6,NA,0.323909069
SLC25A35,NA,0.323895796
CTC-786C10.2,NA,0.323895624
CTD-3154N5.1,NA,0.323894743
CSNK1A1,NA,0.323875466
IMPA2,NA,0.323861623
GIGYF2,NA,0.32383258
RP11-225H22.5,NA,0.323810011
GPBP1L1,NA,0.323776263
MCOLN2,NA,0.323765729
LMBR1,NA,0.323762233
CLTCL1,NA,0.323747082
TGIF1.1,NA,0.323742271
CPT1A,NA,0.323729201
XKR4,NA,0.323716869
RP1-85F18.6,NA,0.32370427
PDIA3,NA,0.323692262
ARID1B,NA,0.32368335
SCUBE2,NA,0.323669635
PMVK,NA,0.323667002
TMSB15A,NA,0.323657649
RSPH4A,NA,0.323648056
FBXW7,NA,0.323643784
NEK1,NA,0.323619729
SUN1.1,NA,0.32361815
KIAA2026,NA,0.323604159
NOL11,NA,0.323573788
ZNF585B,NA,0.323559673
EMX1,NA,0.323557585
ZMYND19,NA,0.323557092
INTS8,NA,0.32353721
TEX261,NA,0.323523297
HSP90AB1.2,NA,0.323513828
FAM210A,NA,0.323489727
PNN,NA,0.323488009
RABL2A,NA,0.323481983
MYLIP,NA,0.323477913
TMED7-TICAM2,NA,0.323464339
AMD1,NA,0.323460631
NCAPG2,NA,0.323441566
STAG3L3,NA,0.323434893
FRY,NA,0.323433028
OAZ2,NA,0.323426778
CTD-2298J14.2,NA,0.323403913
IKBIP,NA,0.323390098
EIF2AK2,NA,0.323356622
GNA13,NA,0.323351166
ARHGAP19.1,NA,0.323313586
ZNF395.1,NA,0.323309322
NRG2.1,NA,0.323296322
FOPNL,NA,0.323291885
GABRQ,NA,0.323291524
BAIAP3.2,NA,0.323246912
RP11-545I5.3,NA,0.323236425
SLC25A4,NA,0.323234098
C17orf51,NA,0.323224994
SNTG2,NA,0.323213295
ATP8B4,NA,0.323209078
MBTD1.1,NA,0.323206933
AC011518.1,NA,0.323203047
TRMT10A,NA,0.323200919
MDK.1,NA,0.32319865
RP11-488L18.4.1,NA,0.323169101
CPZ,NA,0.323160689
CFAP43,NA,0.323127073
ADAMTS3,NA,0.323090702
CNTFR,NA,0.323084826
CTB-161K23.1,NA,0.323065707
AC061961.2,NA,0.323063734
CTD-2270P14.1,NA,0.323060891
RP11-558F24.4,NA,0.323044642
ERICD,NA,0.323030338
DKC1,NA,0.32302502
ANKRD50,NA,0.323005244
FOXB1,NA,0.322967998
ZNF700,NA,0.322967877
AC064853.2,NA,0.322950945
NSUN4,NA,0.32293336
RIMS1,NA,0.322925945
RRAGC,NA,0.322923337
DCHS2,NA,0.322906574
DVL1,NA,0.322876937
DLGAP4.1,NA,0.322870154
EIF2S1,NA,0.322869978
CSRNP2,NA,0.322864066
CCDC83,NA,0.322859285
MIR4665,NA,0.32285413
RALGAPA1,NA,0.322848392
CHD4.1,NA,0.32283613
PLA2G6,NA,0.322822345
NTN1,NA,0.322805311
CD2AP,NA,0.322798123
FGF22,NA,0.322793553
CNPPD1,NA,0.322781649
MIR5787,NA,0.322780923
ALDH1L1.1,NA,0.322773442
BID,NA,0.322763514
TIMM13,NA,0.322749201
AP000439.1,NA,0.322741443
RP11-504P24.2,NA,0.322693003
RP11-195B3.1,NA,0.322687938
FTL,NA,0.322669191
IRX2,NA,0.322667776
GART,NA,0.322666192
MPZL1,NA,0.322665376
PAIP2,NA,0.322633189
NOL6,NA,0.322599805
METTL12,NA,0.322589052
MAD2L1BP,NA,0.322560963
NCKAP1,NA,0.322512752
FAM220A,NA,0.322487197
UGGT1,NA,0.322464411
ERP29,NA,0.322460078
DIXDC1.1,NA,0.322459031
PTPN14,NA,0.322456466
RP11-159K7.2,NA,0.322450266
SPEF2,NA,0.322448409
WNK1,NA,0.32244518
SFXN1,NA,0.322429306
AC079776.1,NA,0.322428859
WIPI1,NA,0.322418736
MIR365A,NA,0.322409314
TOMM6,NA,0.32236517
DPP9,NA,0.322344642
MLLT1,NA,0.322316788
HPN,NA,0.322303138
RBM45,NA,0.322294066
OPHN1,NA,0.322291306
ID2.1,NA,0.322288893
ANKS6,NA,0.322259518
MCM9.1,NA,0.322240646
AMDHD1,NA,0.322224074
LL22NC03-86G7.1,NA,0.322217944
MIR4654,NA,0.322166125
LINC00461,NA,0.32215864
HSDL2,NA,0.322148079
DPY19L3,NA,0.322087492
CDKN2D,NA,0.322077411
PDCD2,NA,0.322063283
EEF2KMT,NA,0.322048393
FASN,NA,0.322039106
DIDO1.2,NA,0.322036708
MORN4,NA,0.322024342
CAMK1G,NA,0.322017055
ETFB,NA,0.32201122
PRKRIP1,NA,0.321998242
NBPF9,NA,0.3219791
U47924.6,NA,0.321943295
FAM184A,NA,0.321904257
POLR2H,NA,0.321889848
NKIRAS1,NA,0.321865827
CTIF,NA,0.321801092
DOCK1,NA,0.321792391
CTDSP2.2,NA,0.321767641
AP001891.1,NA,0.321746728
RHBDL1,NA,0.321731089
RP5-977B1.7,NA,0.321728332
ANKMY2,NA,0.321701184
NYAP1,NA,0.32170077
CHRNB1,NA,0.321698601
PPT2,NA,0.321689595
SCLT1,NA,0.321685562
MIB1,NA,0.321683225
NPR2,NA,0.321644096
PPARGC1B,NA,0.321593932
HOMER2,NA,0.321588926
IQSEC1.2,NA,0.321556221
ASIC1,NA,0.321533186
GNPTAB,NA,0.321525165
RHOJ,NA,0.321524461
BEX2,NA,0.321504852
